"","V1","V2"
"8550","right","leanleft"
"8551","right","leanleft"
"8552","right","right"
"8553","right","right"
"8554","right","right"
"8555","right","center"
"8556","right","right"
"8557","right","right"
"8558","right","right"
"8559","right","right"
"8560","right","leanleft"
"8561","right","right"
"8562","right","right"
"8563","right","right"
"8564","right","center"
"8565","right","left"
"8566","right","right"
"8567","right","left"
"8568","right","right"
"8569","right","right"
"8570","right","leanleft"
"8571","right","right"
"8572","right","left"
"8573","right","right"
"8574","right","right"
"8575","right","leanleft"
"8576","right","right"
"8577","right","right"
"8578","right","right"
"8579","right","center"
"8580","right","left"
"8581","right","right"
"8582","right","center"
"8583","right","center"
"8584","right","leanright"
"8585","right","left"
"8586","right","left"
"8587","right","left"
"8588","right","center"
"8589","right","leanleft"
"8590","right","leanright"
"8591","right","leanright"
"8592","right","right"
"8593","right","left"
"8594","right","right"
"8595","right","leanleft"
"8596","right","left"
"8597","right","left"
"8598","right","leanright"
"8599","right","leanleft"
"8600","right","left"
"8601","right","leanleft"
"8602","right","right"
"8603","right","leanleft"
"8604","right","leanright"
"8605","right","center"
"8606","right","leanleft"
"8607","right","leanright"
"8608","right","right"
"8609","right","center"
"8610","right","right"
"8611","right","leanleft"
"8612","right","left"
"8613","right","leanright"
"8614","right","right"
"8615","right","right"
"8616","right","right"
"8617","right","right"
"8618","right","right"
"8619","right","left"
"8620","right","leanleft"
"8621","right","leanright"
"8622","right","leanright"
"8623","right","right"
"8624","right","left"
"8625","right","right"
"8626","right","leanleft"
"8627","right","leanleft"
"8628","right","center"
"8629","right","center"
"8630","right","right"
"8631","right","left"
"8632","right","right"
"8633","right","leanleft"
"8634","right","leanright"
"8635","right","right"
"8636","right","right"
"8637","right","leanleft"
"8638","right","leanright"
"8639","right","right"
"8640","right","leanleft"
"8641","right","left"
"8642","right","center"
"8643","right","leanleft"
"8644","right","right"
"8645","right","right"
"8646","right","right"
"8647","right","left"
"8648","right","leanright"
"8649","right","right"
"8650","right","left"
"8651","right","right"
"8652","right","right"
"8653","right","right"
"8654","right","center"
"8655","right","left"
"8656","right","right"
"8657","right","right"
"8658","right","left"
"8659","right","center"
"8660","right","right"
"8661","right","leanleft"
"8662","right","leanleft"
"8663","right","left"
"8664","right","center"
"8665","right","center"
"8666","right","center"
"8667","right","right"
"8668","right","right"
"8669","right","center"
"8670","right","right"
"8671","right","right"
"8672","right","right"
"8673","right","leanright"
"8674","right","left"
"8675","right","right"
"8676","right","left"
"8677","right","leanleft"
"8678","right","left"
"8679","right","leanright"
"8680","right","right"
"8681","right","right"
"8682","right","right"
"8683","right","right"
"8684","right","center"
"8685","right","center"
"8686","right","center"
"8687","right","right"
"8688","right","center"
"8689","right","left"
"8690","right","left"
"8691","right","right"
"8692","right","right"
"8693","right","leanright"
"8694","right","right"
"8695","right","right"
"8696","right","right"
"8697","right","leanright"
"8698","right","right"
"8699","right","left"
"8700","right","center"
"8701","right","right"
"8702","right","right"
"8703","right","leanright"
"8704","right","right"
"8705","right","leanleft"
"8706","right","right"
"8707","right","leanright"
"8708","right","right"
"8709","right","leanright"
"8710","right","center"
"8711","right","right"
"8712","right","right"
"8713","right","leanleft"
"8714","right","center"
"8715","right","right"
"8716","right","leanleft"
"8717","right","right"
"8718","right","left"
"8719","right","center"
"8720","right","right"
"8721","right","right"
"8722","right","right"
"8723","right","right"
"8724","right","right"
"8725","right","right"
"8726","right","leanleft"
"8727","right","right"
"8728","right","leanright"
"8729","right","center"
"8730","right","right"
"8731","right","center"
"8732","right","leanleft"
"8733","right","right"
"8734","right","leanleft"
"8735","right","leanright"
"8736","right","left"
"8737","right","left"
"8738","right","right"
"8739","right","right"
"8740","right","right"
"8741","right","right"
"8742","right","right"
"8743","right","center"
"8744","right","center"
"8745","right","leanright"
"8746","right","right"
"8747","right","left"
"8748","right","center"
"8749","right","right"
"8750","right","leanleft"
"8751","right","leanleft"
"8752","right","right"
"8753","right","right"
"8754","right","leanleft"
"8755","right","right"
"8756","right","right"
"8757","right","right"
"8758","right","center"
"8759","right","center"
"8760","right","left"
"8761","right","center"
"8762","right","right"
"8763","right","right"
"8764","right","right"
"8765","right","left"
"8766","right","leanleft"
"8767","right","center"
"8768","right","right"
"8769","right","leanright"
"8770","right","right"
"8771","right","right"
"8772","right","right"
"8773","right","right"
"8774","right","right"
"8775","right","right"
"8776","right","leanright"
"8777","right","right"
"8778","right","center"
"8779","right","leanright"
"8780","right","leanleft"
"8781","right","left"
"8782","right","left"
"8783","right","left"
"8784","right","left"
"8785","right","leanleft"
"8786","right","right"
"8787","right","leanright"
"8788","right","right"
"8789","right","right"
"8790","right","right"
"8791","right","right"
"8792","right","right"
"8793","right","leanleft"
"8794","right","center"
"8795","right","leanright"
"8796","right","right"
"8797","right","center"
"8798","right","right"
"8799","right","left"
"8800","right","right"
"8801","right","leanleft"
"8802","right","left"
"8803","right","leanright"
"8804","right","leanright"
"8805","right","left"
"8806","right","right"
"8807","right","right"
"8808","right","right"
"8809","right","right"
"8810","right","center"
"8811","right","right"
"8812","right","right"
"8813","right","leanright"
"8814","right","right"
"8815","right","leanright"
"8816","right","leanright"
"8817","right","leanright"
"8818","right","left"
"8819","right","center"
"8820","right","right"
"8821","right","left"
"8822","right","right"
"8823","right","left"
"8824","right","right"
"8825","right","leanright"
"8826","right","center"
"8827","right","right"
"8828","right","right"
"8829","right","leanright"
"8830","right","right"
"8831","right","leanright"
"8832","right","leanleft"
"8833","right","right"
"8834","right","leanright"
"8835","right","right"
"8836","right","leanleft"
"8837","right","leanright"
"8838","right","leanright"
"8839","right","center"
"8840","right","leanleft"
"8841","right","right"
"8842","right","right"
"8843","right","center"
"8844","right","right"
"8845","right","right"
"8846","right","leanleft"
"8847","right","center"
"8848","right","right"
"8849","right","right"
"8850","right","right"
"8851","right","right"
"8852","right","right"
"8853","right","center"
"8854","right","left"
"8855","right","right"
"8856","right","right"
"8857","right","left"
"8858","right","center"
"8859","right","center"
"8860","right","right"
"8861","right","right"
"8862","right","right"
"8863","right","right"
"8864","right","leanright"
"8865","right","leanleft"
"8866","right","right"
"8867","right","leanright"
"8868","right","right"
"8869","right","leanleft"
"8870","right","leanright"
"8871","right","center"
"8872","right","leanright"
"8873","right","left"
"8874","right","right"
"8875","right","right"
"8876","right","right"
"8877","right","left"
"8878","right","left"
"8879","right","left"
"8880","right","left"
"8881","right","right"
"8882","right","right"
"8883","right","right"
"8884","right","right"
"8885","right","right"
"8886","right","leanright"
"8887","right","leanright"
"8888","right","leanright"
"8889","right","leanleft"
"8890","right","center"
"8891","right","right"
"8892","right","right"
"8893","right","right"
"8894","right","left"
"8895","right","center"
"8896","right","left"
"8897","right","right"
"8898","right","right"
"8899","right","right"
"8900","right","leanright"
"8901","right","leanright"
"8902","right","right"
"8903","right","leanright"
"8904","right","leanright"
"8905","right","right"
"8906","right","right"
"8907","right","leanleft"
"8908","right","right"
"8909","right","right"
"8910","right","leanleft"
"8911","right","leanright"
"8912","right","right"
"8913","right","right"
"8914","right","leanright"
"8915","right","leanright"
"8916","right","right"
"8917","right","leanleft"
"8918","right","right"
"8919","right","left"
"8920","right","leanright"
"8921","right","left"
"8922","right","right"
"8923","right","right"
"8924","right","left"
"8925","right","right"
"8926","right","right"
"8927","right","center"
"8928","right","right"
"8929","right","right"
"8930","right","right"
"8931","right","right"
"8932","right","right"
"8933","right","left"
"8934","right","right"
"8935","right","leanleft"
"8936","right","center"
"8937","right","right"
"8938","right","right"
"8939","right","right"
"8940","right","right"
"8941","right","left"
"8942","right","center"
"8943","right","leanright"
"8944","right","right"
"8945","right","right"
"8946","right","right"
"8947","right","center"
"8948","right","leanright"
"8949","right","right"
"8950","right","right"
"8951","right","left"
"8952","right","right"
"8953","right","left"
"8954","right","leanright"
"8955","right","leanright"
"8956","right","right"
"8957","right","center"
"8958","right","right"
"8959","right","leanleft"
"8960","right","leanleft"
"8961","right","left"
"8962","right","leanright"
"8963","right","right"
"8964","right","right"
"8965","right","right"
"8966","right","left"
"8967","right","leanright"
"8968","right","leanleft"
"8969","right","leanleft"
"8970","right","right"
"8971","right","left"
"8972","right","right"
"8973","right","left"
"8974","right","right"
"8975","right","leanleft"
"8976","right","right"
"8977","right","right"
"8978","right","leanright"
"8979","right","center"
"8980","right","right"
"8981","right","right"
"8982","right","leanright"
"8983","right","leanright"
"8984","right","leanleft"
"8985","right","right"
"8986","right","right"
"8987","right","leanleft"
"8988","right","leanleft"
"8989","right","leanright"
"8990","right","right"
"8991","right","leanleft"
"8992","right","center"
"8993","right","right"
"8994","right","leanleft"
"8995","right","right"
"8996","right","leanleft"
"8997","right","right"
"8998","right","right"
"8999","right","right"
"9000","right","center"
"9001","right","leanleft"
"9002","right","right"
"9003","right","right"
"9004","right","center"
"9005","right","left"
"9006","right","leanright"
"9007","right","right"
"9008","right","right"
"9009","right","right"
"9010","right","right"
"9011","right","right"
"9012","right","right"
"9013","right","leanleft"
"9014","right","center"
"9015","right","right"
"9016","right","left"
"9017","right","right"
"9018","right","leanleft"
"9019","right","leanleft"
"9020","right","center"
"9021","right","left"
"9022","right","leanleft"
"9023","right","right"
"9024","right","center"
"9025","right","right"
"9026","right","right"
"9027","right","leanright"
"9028","right","center"
